mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		3	69	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	1
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	2
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	5
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	6
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1.0		5	71	7
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	8
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		8	68	9
2	2	0	0	3/4	1	1	1/8	1/8	1.0		4	76	10
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	76	11
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	76	12
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		2	74	13
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	14
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-1	77	15
2	2	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	16
2	2	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	17
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	18
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	19
3	3	0	0	3/4	1	1	1/8	1/8	1.0		3	69	20
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		5	71	21
3	3	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	22
3	3	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	23
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	24
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	25
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	26
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1.0		5	71	27
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1.0		3	69	28
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1.0		5	71	29
4	4	0	0	3/4	1	1	1/16	1/16	1.0		0	72	30
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	31
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	32
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		8	68	33
4	4	1/4	1/4	3/4	1	1	1/8	1/8	1.0		8	68	34
4	4	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	35
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	36
5	5	0	0	3/4	1	1	1/8	1/8	1.0		4	76	37
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	38
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	39
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		8	80	40
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	83	41
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		8	80	42
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	43
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	44
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	45
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		8	80	46
6	6	0	0	3/4	1	1	1/8	1/8	1.0		4	76	47
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	48
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	81	49
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		8	80	50
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		5	83	51
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		8	80	52
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	53
6	6	9/16	9/16	3/4	1	1	1/16	1/16	1.0		0	72	54
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	55
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1.0		8	80	56
7	7	0	0	3/4	1	1	1/8	1/8	1.0		8	80	57
7	7	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	81	58
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		8	80	59
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1.0		-1	77	60
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	61
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	62
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	63
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	76	64
8	8	0	0	3/4	1	1	1/16	1/16	1.0		0	72	65
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		5	71	66
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	67
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		8	68	68
8	8	1/4	1/4	3/4	1	1	1/8	1/8	1.0		8	68	69
8	8	3/8	3/8	3/4	1	1	1/8	1/8	1.0		3	69	70
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		3	69	71
