mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/8	1/8	1.0		3	69	0
1	1	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	1
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	2
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	5
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	6
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	79	7
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	8
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	9
2	2	0	0	3/4	1	1	1/8	1/8	1.0		3	69	10
2	2	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	11
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	12
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	13
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	14
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	15
2	2	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	16
2	2	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	79	17
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	18
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	19
3	3	0	0	3/4	1	1	1/8	1/8	1.0		2	74	20
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	21
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	22
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	23
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		6	78	24
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	25
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	26
4	4	0	0	3/4	1	1	1/16	1/16	1.0		7	73	27
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	28
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		7	73	29
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		5	71	30
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1.0		3	69	31
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1.0		5	71	32
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	69	33
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	67	34
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1.0		6	66	35
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	67	36
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	66	37
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1.0		4	64	38
5	5	0	0	3/4	1	1	1/8	1/8	1.0		3	69	39
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	40
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	41
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	42
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	43
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	44
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	45
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	79	46
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	47
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	48
6	6	0	0	3/4	1	1	1/8	1/8	1.0		3	69	49
6	6	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	50
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	51
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	81	52
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		6	78	53
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		2	74	54
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	55
6	6	9/16	9/16	3/4	1	1	1/16	1/16	1.0		1	79	56
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	57
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1.0		7	73	58
7	7	0	0	3/4	1	1	1/8	1/8	1.0		2	74	59
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	60
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		6	78	61
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1.0		1	79	62
7	7	3/8	3/8	3/4	1	1	1/8	1/8	1.0		6	78	63
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1.0		4	76	64
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1.0		2	74	65
8	8	0	0	3/4	1	1	1/16	1/16	1.0		4	76	66
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		1	79	67
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	68
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		7	73	69
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	70
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	71
9	9	0	0	3/4	1	1	1/8	1/8	1.0		2	62	72
9	9	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	62	73
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	74
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	62	75
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	76
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	77
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	66	78
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	79
10	10	0	0	3/4	1	1	1/8	1/8	1.0		1	67	80
10	10	1/8	1/8	3/4	1	1	1/8	1/8	1.0		4	64	81
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1.0		4	64	82
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1.0		1	67	83
10	10	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	67	84
10	10	5/8	5/8	3/4	1	1	1/8	1/8	1.0		6	66	85
11	11	0	0	3/4	1	1	1/8	1/8	1.0		2	62	86
11	11	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	62	87
11	11	1/4	1/4	3/4	1	1	1/8	1/8	1.0		6	66	88
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	62	89
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1.0		6	66	90
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1.0		3	69	91
11	11	5/8	5/8	3/4	1	1	1/16	1/16	1.0		6	66	92
11	11	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	93
12	12	0	0	3/4	1	1	1/8	1/8	1.0		5	71	94
12	12	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	95
12	12	1/4	1/4	3/4	1	1	1/4	1/4	1.0		1	67	96
12	12	1/2	1/2	3/4	1	1	1/4	1/4	1.0		6	66	97
13	13	0	0	3/4	1	1	1/8	1/8	1.0		3	69	98
13	13	1/8	1/8	3/4	1	1	1/8	1/8	1.0		2	74	99
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1.0		6	78	100
