mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1		-1	65	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1		3	69	1
1	1	1/8	1/8	3/4	1	1	1/4	1/4	1		0	72	2
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	70	3
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1		2	74	4
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1		0	72	5
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1		3	69	6
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1		-1	77	7
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1		3	81	8
2	2	0	0	3/4	1	1	1/16	1/16	1		1	79	9
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	10
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79	11
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		-2	82	12
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1		3	81	13
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1		1	79	14
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		-1	77	15
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		4	76	16
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	77	17
3	3	0	0	3/4	1	1	1/8	1/8	1		1	79	18
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		0	60	19
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		0	60	20
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		0	60	21
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1		0	60	22
3	3	1/2	1/2	3/4	1	1	1/4	1/4	1		0	60	23
4	4	0	0	3/4	1	1	1/16	1/16	1		0	60	24
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1		4	64	25
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	26
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	27
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1		4	76	28
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1		1	79	29
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	82	30
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	31
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	32
5	5	0	0	3/4	1	1	1/8	1/8	1		1	79	33
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		0	60	34
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		0	60	35
5	5	1/4	1/4	3/4	1	1	1/8	1/8	1		0	60	36
5	5	3/8	3/8	3/4	1	1	1/8	1/8	1		0	60	37
5	5	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	58	38
6	6	0	0	3/4	1	1	1/16	1/16	1		0	60	39
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1		4	64	40
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	41
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	42
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1		4	76	43
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1		1	79	44
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		-2	82	45
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		1	79	46
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		3	81	47
7	7	0	0	3/4	1	1	1/16	1/16	1		2	74	48
7	7	1/16	1/16	3/4	1	1	1/16	1/16	1		-2	70	49
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	50
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	51
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	52
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	53
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1		-1	77	54
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	55
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		0	72	56
7	7	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	57
8	8	0	0	3/4	1	1	1/16	1/16	1		3	69	58
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		1	67	59
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	65	60
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		4	64	61
8	8	1/4	1/4	3/4	1	1	1/2	1/2	1		-1	65	62
9	9	0	0	3/4	1	1	1/16	1/16	1		0	60	63
9	9	1/16	1/16	3/4	1	1	1/16	1/16	1		4	64	64
9	9	1/8	1/8	3/4	1	1	1/4	1/4	1		1	67	65
9	9	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	66
9	9	7/16	7/16	3/4	1	1	1/16	1/16	1		5	71	67
9	9	1/2	1/2	3/4	1	1	1/16	1/16	1		2	74	68
9	9	9/16	9/16	3/4	1	1	1/16	1/16	1		0	72	69
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	70
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	71
10	10	0	0	3/4	1	1	1/16	1/16	1		-1	77	72
10	10	1/16	1/16	3/4	1	1	1/16	1/16	1		4	76	73
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1		1	79	74
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	75
10	10	1/4	1/4	3/4	1	1	1/8	1/8	1		3	81	76
10	10	3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	77
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	78
11	11	0	0	3/4	1	1	3/16	1/8	3/2		1	79	79
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1		2	62	80
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1		2	62	81
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1		0	60	82
11	11	3/8	3/8	3/4	1	1	1/16	1/16	1		5	59	83
11	11	7/16	7/16	3/4	1	1	1/16	1/16	1		3	57	84
11	11	1/2	1/2	3/4	1	1	1/8	1/8	1		1	55	85
11	11	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	86
12	12	0	0	3/4	1	1	1/16	1/16	1		4	76	87
12	12	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	88
12	12	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	89
12	12	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	90
12	12	1/4	1/4	3/4	1	1	1/2	1/2	1		0	72	91
13	13	0	0	3/4	1	1	1/16	1/16	1		0	72	92
13	13	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	93
13	13	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	94
13	13	3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	95
13	13	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	96
13	13	5/16	5/16	3/4	1	1	1/16	1/16	1		-1	77	97
13	13	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	98
13	13	7/16	7/16	3/4	1	1	1/16	1/16	1		-1	77	99
13	13	1/2	1/2	3/4	1	1	1/16	1/16	1		0	72	100
13	13	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	101
13	13	5/8	5/8	3/4	1	1	1/16	1/16	1		-2	82	102
13	13	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	103
14	14	0	0	3/4	1	1	1/16	1/16	1		0	72	104
14	14	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	105
14	14	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	106
14	14	3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	107
14	14	1/4	1/4	3/4	1	1	3/16	1/8	3/2		0	72	108
14	14	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	70	109
14	14	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	110
15	15	0	0	3/4	1	1	1/16	1/16	1		0	72	111
15	15	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	112
15	15	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	113
15	15	3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	114
15	15	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	115
15	15	5/16	5/16	3/4	1	1	1/16	1/16	1		-1	77	116
15	15	3/8	3/8	3/4	1	1	1/16	1/16	1		3	81	117
15	15	7/16	7/16	3/4	1	1	1/16	1/16	1		-1	77	118
15	15	1/2	1/2	3/4	1	1	1/16	1/16	1		0	72	119
15	15	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	120
15	15	5/8	5/8	3/4	1	1	1/16	1/16	1		-2	82	121
15	15	11/16	11/16	3/4	1	1	1/16	1/16	1		1	79	122
16	16	0	0	3/4	1	1	1/16	1/16	1		0	72	123
16	16	1/16	1/16	3/4	1	1	1/16	1/16	1		-1	77	124
16	16	1/8	1/8	3/4	1	1	1/16	1/16	1		3	81	125
16	16	3/16	3/16	3/4	1	1	1/16	1/16	1		-1	77	126
16	16	1/4	1/4	3/4	1	1	3/16	1/8	3/2		0	72	127
16	16	7/16	7/16	3/4	1	1	1/16	1/16	1		-2	70	128
16	16	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	129
17	17	0	0	3/4	1	1	1/16	1/16	1		0	60	130
17	17	1/16	1/16	3/4	1	1	1/16	1/16	1		4	64	131
17	17	1/8	1/8	3/4	1	1	1/16	1/16	1		4	64	132
17	17	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	133
17	17	1/4	1/4	3/4	1	1	1/16	1/16	1		1	67	134
17	17	5/16	5/16	3/4	1	1	1/16	1/16	1		0	72	135
17	17	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	136
17	17	7/16	7/16	3/4	1	1	1/16	1/16	1		4	76	137
17	17	1/2	1/2	3/4	1	1	1/16	1/16	1		4	76	138
17	17	9/16	9/16	3/4	1	1	1/16	1/16	1		1	79	139
17	17	5/8	5/8	3/4	1	1	1/16	1/16	1		1	79	140
17	17	11/16	11/16	3/4	1	1	1/16	1/16	1		-2	82	141
18	18	0	0	3/4	1	1	1/16	1/16	1		3	81	142
18	18	1/16	1/16	3/4	1	1	1/16	1/16	1		1	79	143
18	18	1/8	1/8	3/4	1	1	1/16	1/16	1		-1	77	144
18	18	3/16	3/16	3/4	1	1	1/16	1/16	1		4	76	145
18	18	1/4	1/4	3/4	1	1	1/4	1/4	1		-1	77	146
18	18	1/2	1/2	3/4	1	1	1/4	1/4	1		-1	65	147
