mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1.0		2	74	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	3
1	1	1/4	1/4	3/4	1	1	1/8	1/8	1.0		3	81	4
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1.0		3	81	5
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1.0		-2	82	6
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1.0		1	79	7
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1.0		1	79	8
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	81	9
2	2	0	0	3/4	1	1	1/16	1/16	1.0		-1	77	10
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	81	11
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	12
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	81	13
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	76	14
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1.0		1	79	15
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	16
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1.0		1	79	17
2	2	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	18
2	2	9/16	9/16	3/4	1	1	1/16	1/16	1.0		2	74	19
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77	20
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1.0		2	74	21
3	3	0	0	3/4	1	1	1/8	1/8	1.0		3	69	22
3	3	1/8	1/8	3/4	1	1	1/8	1/8	1.0		3	69	23
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1.0		0	72	24
3	3	3/8	3/8	3/4	1	1	1/8	1/8	1.0		0	72	25
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1.0		2	74	26
3	3	5/8	5/8	3/4	1	1	1/8	1/8	1.0		4	76	27
4	4	0	0	3/4	1	1	1/16	1/16	1.0		1	79	28
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-1	77	29
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	30
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-1	77	31
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1.0		4	76	32
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1.0		4	76	33
5	5	0	0	3/4	1	1	1/16	1/16	1.0		2	74	34
5	5	0	0	3/4	1	1	1/16	1/16	1.0		-1	77	34
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	35
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	36
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	36
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	37
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	38
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	76	38
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	69	39
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	40
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	40
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	41
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	42
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	42
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	69	43
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	44
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77	44
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	45
6	6	0	0	3/4	1	1	1/16	1/16	1.0		4	76	46
6	6	0	0	3/4	1	1	1/16	1/16	1.0		1	79	46
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	47
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	48
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	48
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	49
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	50
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-1	77	50
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	69	51
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	52
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-1	77	52
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	53
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	54
6	6	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	54
6	6	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	69	55
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	56
6	6	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	56
6	6	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	57
7	7	0	0	3/4	1	1	1/16	1/16	1.0		2	74	58
7	7	0	0	3/4	1	1	1/16	1/16	1.0		-1	77	58
7	7	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	59
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		2	74	60
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	60
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	61
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		0	72	62
7	7	1/4	1/4	3/4	1	1	1/16	1/16	1.0		4	76	62
7	7	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	69	63
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		0	72	64
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1.0		4	76	64
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	65
7	7	1/2	1/2	3/4	1	1	1/16	1/16	1.0		2	74	66
7	7	1/2	1/2	3/4	1	1	1/16	1/16	1.0		-1	77	66
7	7	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	69	67
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1.0		2	74	68
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1.0		-1	77	68
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	69
8	8	0	0	3/4	1	1	1/16	1/16	1.0		4	76	70
8	8	0	0	3/4	1	1	1/16	1/16	1.0		1	79	70
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1.0		3	69	71
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		4	76	72
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1.0		1	79	72
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1.0		3	69	73
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1.0		2	74	74
8	8	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-1	77	74
8	8	5/16	5/16	3/4	1	1	1/16	1/16	1.0		3	69	75
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		2	74	76
8	8	3/8	3/8	3/4	1	1	1/16	1/16	1.0		-1	77	76
8	8	7/16	7/16	3/4	1	1	1/16	1/16	1.0		3	69	77
8	8	1/2	1/2	3/4	1	1	1/16	1/16	1.0		0	72	78
8	8	1/2	1/2	3/4	1	1	1/16	1/16	1.0		4	76	78
8	8	9/16	9/16	3/4	1	1	1/16	1/16	1.0		3	69	79
8	8	5/8	5/8	3/4	1	1	1/16	1/16	1.0		0	72	80
8	8	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	80
8	8	11/16	11/16	3/4	1	1	1/16	1/16	1.0		3	69	81
9	9	0	0	3/4	1	1	1/16	1/16	1.0		2	74	82
9	9	1/16	1/16	3/4	1	1	1/16	1/16	1.0		4	76	83
9	9	1/8	1/8	3/4	1	1	1/16	1/16	1.0		-1	77	84
9	9	3/16	3/16	3/4	1	1	1/16	1/16	1.0		1	79	85
9	9	1/4	1/4	3/4	1	1	1/4	1/4	1.0		3	81	86
9	9	1/2	1/2	3/4	1	1	1/16	1/16	1.0		1	79	87
9	9	9/16	9/16	3/4	1	1	1/16	1/16	1.0		-1	77	88
9	9	5/8	5/8	3/4	1	1	1/16	1/16	1.0		4	76	89
9	9	11/16	11/16	3/4	1	1	1/16	1/16	1.0		-1	77	90
10	10	0	0	3/4	1	1	1/16	1/16	1.0		4	76	91
10	10	1/16	1/16	3/4	1	1	1/16	1/16	1.0		2	74	92
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1.0		0	72	93
10	10	3/16	3/16	3/4	1	1	1/16	1/16	1.0		4	76	94
10	10	1/4	1/4	3/4	1	1	1/4	1/4	1.0		2	74	95
10	10	1/2	1/2	3/4	1	1	1/4	1/4	1.0		2	62	96
11	11	0	0	3/4	1	1	1/16	1/16	1.0		0	60	97
11	11	1/16	1/16	3/4	1	1	1/16	1/16	1.0		-1	65	98
11	11	1/8	1/8	3/4	1	1	1/16	1/16	1.0		3	69	99
11	11	3/16	3/16	3/4	1	1	1/16	1/16	1.0		-1	65	100
11	11	1/4	1/4	3/4	1	1	1/16	1/16	1.0		-2	58	101
11	11	5/16	5/16	3/4	1	1	1/16	1/16	1.0		4	64	102
