mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	1/16	1/16	1		2	62	0
1	1	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	1
1	1	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	2
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	3
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1		3	57	4
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1		4	64	5
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	6
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1		4	64	7
1	1	1/2	1/2	3/4	1	1	1/16	1/16	1		7	61	8
1	1	9/16	9/16	3/4	1	1	1/16	1/16	1		4	64	9
1	1	5/8	5/8	3/4	1	1	1/16	1/16	1		3	69	10
1	1	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	11
2	2	0	0	3/4	1	1	1/16	1/16	1		2	62	12
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	13
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	14
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	15
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1		3	57	16
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1		4	64	17
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	18
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		4	64	19
2	2	1/2	1/2	3/4	1	1	1/16	1/16	1		7	61	20
2	2	9/16	9/16	3/4	1	1	1/16	1/16	1		4	64	21
2	2	5/8	5/8	3/4	1	1	1/16	1/16	1		3	69	22
2	2	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	23
3	3	0	0	3/4	1	1	1/16	1/16	1		3	69	24
3	3	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	25
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		4	76	26
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		6	78	27
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		1	79	28
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1		1	79	29
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1		4	76	30
3	3	1/2	1/2	3/4	1	1	1/16	1/16	1		1	79	31
3	3	9/16	9/16	3/4	1	1	1/16	1/16	1		6	78	32
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1		4	76	33
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1		7	73	34
4	4	0	0	3/4	1	1	1/16	1/16	1		2	74	35
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1		7	73	36
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	37
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		6	78	38
4	4	1/4	1/4	3/4	1	1	1/16	1/16	1		4	76	39
4	4	5/16	5/16	3/4	1	1	1/16	1/16	1		2	74	40
4	4	3/8	3/8	3/4	1	1	1/16	1/16	1		7	73	41
4	4	7/16	7/16	3/4	1	1	1/16	1/16	1		5	71	42
4	4	1/2	1/2	3/4	1	1	1/16	1/16	1		3	69	43
4	4	9/16	9/16	3/4	1	1	1/16	1/16	1		1	67	44
4	4	5/8	5/8	3/4	1	1	1/16	1/16	1		6	66	45
4	4	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	46
5	5	0	0	3/4	1	1	1/16	1/16	1		2	62	47
5	5	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	48
5	5	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	49
5	5	3/16	3/16	3/4	1	1	1/16	1/16	1		6	66	50
