mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	1	1	3/16	1/8	3/2		2	74	0
1	1	3/16	3/16	3/4	1	1	1/16	1/16	1		0	72	1
1	1	1/4	1/4	3/4	1	1	1/16	1/16	1		5	71	2
1	1	5/16	5/16	3/4	1	1	1/16	1/16	1		1	79	3
1	1	3/8	3/8	3/4	1	1	1/16	1/16	1		6	78	4
1	1	7/16	7/16	3/4	1	1	1/16	1/16	1		4	76	5
1	1	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	6
1	1	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	7
2	2	0	0	3/4	1	1	1/16	1/16	1		2	74	8
2	2	1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	9
2	2	1/8	1/8	3/4	1	1	1/16	1/16	1		1	67	10
2	2	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	11
2	2	1/4	1/4	3/4	1	1	1/16	1/16	1		0	72	12
2	2	5/16	5/16	3/4	1	1	1/16	1/16	1		3	69	13
2	2	3/8	3/8	3/4	1	1	1/16	1/16	1		6	66	14
2	2	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	15
2	2	1/2	1/2	3/4	1	1	1/4	1/4	1		1	67	16
3	3	0	0	3/4	1	1	1/8	1/8	1		5	71	17
3	3	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	18
3	3	3/16	3/16	3/4	1	1	1/16	1/16	1		1	67	19
3	3	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	20
3	3	3/8	3/8	3/4	1	1	1/16	1/16	1		0	72	21
3	3	7/16	7/16	3/4	1	1	1/16	1/16	1		3	69	22
3	3	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	23
3	3	5/8	5/8	3/4	1	1	1/16	1/16	1		2	74	24
3	3	11/16	11/16	3/4	1	1	1/16	1/16	1		0	72	25
4	4	0	0	3/4	1	1	1/16	1/16	1		4	76	26
4	4	1/16	1/16	3/4	1	1	1/16	1/16	1		2	74	27
4	4	1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	28
4	4	3/16	3/16	3/4	1	1	1/16	1/16	1		5	71	29
4	4	1/4	1/4	3/4	1	1	1/4	1/4	1		5	71	30
4	4	1/2	1/2	3/4	1	1	1/4	1/4	1		3	69	31
5	5	0	0	3/4	1	1	1/8	1/8	1		3	69	32
5	5	1/8	1/8	3/4	1	1	1/8	1/8	1		3	69	33
5	5	1/4	1/4	3/4	1	1	1/16	1/16	1		3	69	34
5	5	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	35
5	5	3/8	3/8	3/4	1	1	1/16	1/16	1		2	62	36
5	5	7/16	7/16	3/4	1	1	1/16	1/16	1		6	66	37
5	5	1/2	1/2	3/4	1	1	1/16	1/16	1		1	67	38
5	5	9/16	9/16	3/4	1	1	1/16	1/16	1		4	64	39
5	5	5/8	5/8	3/4	1	1	1/16	1/16	1		0	60	40
5	5	11/16	11/16	3/4	1	1	1/16	1/16	1		4	64	41
6	6	0	0	3/4	1	1	1/16	1/16	1		2	62	42
6	6	1/16	1/16	3/4	1	1	1/16	1/16	1		6	66	43
6	6	1/8	1/8	3/4	1	1	1/16	1/16	1		3	69	44
6	6	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	45
6	6	1/4	1/4	3/4	1	1	1/16	1/16	1		2	62	46
6	6	5/16	5/16	3/4	1	1	1/16	1/16	1		6	66	47
6	6	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	48
6	6	7/16	7/16	3/4	1	1	1/16	1/16	1		0	72	49
6	6	1/2	1/2	3/4	1	1	1/4	1/4	1		5	71	50
7	7	0	0	3/4	1	1	1/8	1/8	1		1	67	51
7	7	1/8	1/8	3/4	1	1	1/16	1/16	1		5	71	52
7	7	3/16	3/16	3/4	1	1	1/16	1/16	1		2	74	53
7	7	1/4	1/4	3/4	1	1	1/8	1/8	1		0	72	54
7	7	3/8	3/8	3/4	1	1	1/16	1/16	1		3	69	55
7	7	7/16	7/16	3/4	1	1	1/16	1/16	1		6	66	56
7	7	1/2	1/2	3/4	1	1	1/8	1/8	1		1	67	57
7	7	5/8	5/8	3/4	1	1	1/16	1/16	1		5	71	58
7	7	11/16	11/16	3/4	1	1	1/16	1/16	1		2	74	59
8	8	0	0	3/4	1	1	1/16	1/16	1		0	72	60
8	8	1/16	1/16	3/4	1	1	1/16	1/16	1		3	69	61
8	8	1/8	1/8	3/4	1	1	1/16	1/16	1		6	66	62
8	8	3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	63
8	8	1/4	1/4	3/4	1	1	1/4	1/4	1		1	67	64
8	8	1/2	1/2	3/4	1	1	1/4	1/4	1		1	55	65
9	9	0	0	3/4	1	1	1/4	1/4	1		5	71	66
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		1	55	67
9	9	1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	67
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		1	55	68
9	9	3/8	3/8	3/4	1	1	1/8	1/8	1		5	71	68
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		1	55	69
9	9	1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	69
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1		1	55	70
9	9	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	70
10	10	0	0	3/4	1	1	1/16	1/16	1		5	71	71
10	10	1/16	1/16	3/4	1	1	1/16	1/16	1		0	72	72
10	10	1/8	1/8	3/4	1	1	1/16	1/16	1		2	74	73
